Estación: ,C19265,Las Adjuntas (Hualahuises)
Variable: ,Temperatura del Aire (°C)
Longitud: ,99° 40' 50'',Latitud:,24° 53' 06

Fecha,Promedio,Máximo,Mínimo
2001-01-01,9,10,8
2001-01-02,3.5,4,3
2001-01-03,5,8,2
2001-01-04,10,20,0
2001-01-05,12.5,25,0
2001-01-06,15.5,27,4
2001-01-07,16.5,27,6
2001-01-08,13.5,16,11
2001-01-09,9.5,12,7
2001-01-10,11,12,10
2001-01-11,13,20,6
2001-01-12,12,18,6
2001-01-13,16,24,8
2001-01-14,20,25,15
2001-01-15,19,27,11
2001-01-16,13,15,11
2001-01-17,13,14,12
2001-01-18,5.5,7,4
2001-01-19,9,14,4
2001-01-20,8.5,16,1
2001-01-21,10,19,1
2001-01-22,9.5,19,0
2001-01-23,10,18,2
2001-01-24,11,19,3
2001-01-25,14,18,10
2001-01-26,16.5,21,12
2001-01-27,18,23,13
2001-01-28,22,29,15
2001-01-29,16.5,24,9
2001-01-30,19,29,9
2001-01-31,12,15,9
2001-02-01,14,17,11
2001-02-02,7.5,8,7
2001-02-03,12.5,19,6
2001-02-04,15,26,4
2001-02-05,13,22,4
2001-02-06,15,23,7
2001-02-07,18,28,8
2001-02-08,19,26,12
2001-02-09,19.5,22,17
2001-02-10,12,14,10
2001-02-11,11.5,16,7
2001-02-12,13.5,17,10
2001-02-13,18.5,26,11
2001-02-14,20.5,27,14
2001-02-15,25,32,18
2001-02-16,16,18,14
2001-02-17,14.5,24,5
2001-02-18,12.5,20,5
2001-02-19,17,26,8
2001-02-20,17.5,26,9
2001-02-21,18.5,27,10
2001-02-22,19.5,26,13
2001-02-23,21,27,15
2001-02-24,27,36,18
2001-02-25,20.5,28,13
2001-02-26,22.5,29,16
2001-02-27,25.5,31,20
2001-02-28,20,22,18
2001-03-01,9.5,12,7
2001-03-02,12.5,18,7
2001-03-03,19,26,12
2001-03-04,18,26,10
2001-03-05,16.5,26,7
2001-03-06,16.5,26,7
2001-03-07,19.5,26,13
2001-03-08,21.5,30,13
2001-03-09,19.5,24,15
2001-03-10,17,23,11
2001-03-11,20,26,14
2001-03-12,20,26,14
2001-03-13,21,28,14
2001-03-14,22,29,15
2001-03-15,22.5,28,17
2001-03-16,16.5,25,8
2001-03-17,12.5,14,11
2001-03-18,12,13,11
2001-03-19,13.5,18,9
2001-03-20,15,25,5
2001-03-21,17.5,29,6
2001-03-22,16.5,28,5
2001-03-23,15.5,27,4
2001-03-24,16.5,29,4
2001-03-25,13,22,4
2001-03-26,12,14,10
2001-03-27,14.5,17,12
2001-03-28,17.5,24,11
2001-03-29,20.5,31,10
2001-03-30,18.5,26,11
2001-03-31,22,32,12
2001-04-01,30,37,23
2001-04-02,27.5,35,20
2001-04-03,28.5,37,20
2001-04-04,29,37,21
2001-04-05,27.5,36,19
2001-04-06,28,35,21
2001-04-07,25.5,30,21
2001-04-08,28.5,36,21
2001-04-09,28.5,36,21
2001-04-10,28.5,36,21
2001-04-11,25,29,21
2001-04-12,28.5,36,21
2001-04-13,29.5,37,22
2001-04-14,29.5,37,22
2001-04-15,30,38,22
2001-04-16,28.5,35,22
2001-04-17,27,31,23
2001-04-18,15.5,18,13
2001-04-19,21.5,30,13
2001-04-20,26,35,17
2001-04-21,28,35,21
2001-04-22,29,37,21
2001-04-23,23.5,24,23
2001-04-24,17.5,21,14
2001-04-25,22,30,14
2001-04-26,19,21,17
2001-04-27,21,25,17
2001-04-28,22.5,29,16
2001-04-29,24,31,17
2001-04-30,25.5,33,18
2001-05-01,27,34,20
2001-05-02,28,36,20
2001-05-03,25,29,21
2001-05-04,26.5,30,23
2001-05-05,29,35,23
2001-05-06,29.5,35,24
2001-05-07,27,34,20
2001-05-08,26.5,34,19
2001-05-09,26.5,34,19
2001-05-10,27,35,19
2001-05-11,27.5,36,19
2001-05-12,28.5,35,22
2001-05-13,26.5,34,19
2001-05-14,27.5,35,20
2001-05-15,29,38,20
2001-05-16,31,41,21
2001-05-17,31.5,41,22
2001-05-18,32.5,42,23
2001-05-19,31,39,23
2001-05-20,33,43,23
2001-05-21,30,36,24
2001-05-22,25.5,31,20
2001-05-23,25,33,17
2001-05-24,29.5,39,20
2001-05-25,29.5,38,21
2001-05-26,31.5,39,24
2001-05-27,31.5,39,24
2001-05-28,33,42,24
2001-05-29,32,40,24
2001-05-30,31.5,39,24
2001-05-31,32.5,40,25
2001-06-01,32.5,40,25
2001-06-02,33.5,42,25
2001-06-03,33.5,42,25
2001-06-04,32.5,40,25
2001-06-05,31,42,20
2001-06-06,31.5,42,21
2001-06-07,32,43,21
2001-06-08,29,37,21
2001-06-09,30,38,22
2001-06-10,32,41,23
2001-06-11,33,43,23
2001-06-12,34,43,25
2001-06-13,33.5,41,26
2001-06-14,35,43,27
2001-06-15,27.5,33,22
2001-06-16,28,34,22
2001-06-17,29,35,23
2001-06-18,29,35,23
2001-06-19,30.5,38,23
2001-06-20,30.5,38,23
2001-06-21,32,40,24
2001-06-22,30,39,21
2001-06-23,31.5,39,24
2001-06-24,32,40,24
2001-06-25,31.5,39,24
2001-06-26,30.5,39,22
2001-06-27,30.5,38,23
2001-06-28,30.5,38,23
2001-06-29,31,39,23
2001-06-30,31,38,24
2001-07-01,32,39,25
2001-07-02,27.5,31,24
2001-07-03,26.5,32,21
2001-07-04,25.5,30,21
2001-07-05,31,39,23
2001-07-06,31,39,23
2001-07-07,31.5,39,24
2001-07-08,31.5,40,23
2001-07-09,32,41,23
2001-07-10,32.5,42,23
2001-07-11,32.5,41,24
2001-07-12,32.5,41,24
2001-07-13,33,41,25
2001-07-14,33.5,42,25
2001-07-15,33.5,42,25
2001-07-16,32.5,41,24
2001-07-17,33.5,41,26
2001-07-18,33.5,41,26
2001-07-19,34,42,26
2001-07-20,34,42,26
2001-07-21,33.5,42,25
2001-07-22,33,42,24
2001-07-23,33,42,24
2001-07-24,33,42,24
2001-07-25,32.5,41,24
2001-07-26,32,40,24
2001-07-27,28,31,25
2001-07-28,34,42,26
2001-07-29,33.5,41,26
2001-07-30,33.5,41,26
2001-07-31,33.5,41,26
2001-08-01,32.5,40,25
2001-08-02,32,39,25
2001-08-03,30,37,23
2001-08-04,31,39,23
2001-08-05,32.5,41,24
2001-08-06,32,40,24
2001-08-07,32.5,40,25
2001-08-08,32.5,40,25
2001-08-09,33,41,25
2001-08-10,33,41,25
2001-08-11,31.5,38,25
2001-08-12,32.5,40,25
2001-08-13,33.5,42,25
2001-08-14,33,41,25
2001-08-15,33.5,42,25
2001-08-16,33.5,42,25
2001-08-17,33.5,41,26
2001-08-18,33.5,42,25
2001-08-19,33,41,25
2001-08-20,30.5,37,24
2001-08-21,32.5,40,25
2001-08-22,32.5,40,25
2001-08-23,32.5,40,25
2001-08-24,32.5,40,25
2001-08-25,33,40,26
2001-08-26,33,40,26
2001-08-27,30.5,36,25
2001-08-28,30,36,24
2001-08-29,29.5,35,24
2001-08-30,29.5,36,23
2001-08-31,30.5,37,24
2001-09-01,30,37,23
2001-09-02,31.5,40,23
2001-09-03,31.5,40,23
2001-09-04,31.5,37,26
2001-09-05,30,37,23
2001-09-06,30.5,38,23
2001-09-07,32.5,40,25
2001-09-08,33.5,42,25
2001-09-09,32.5,39,26
2001-09-10,22.5,24,21
2001-09-11,25,29,21
2001-09-12,28.5,34,23
2001-09-13,28,33,23
2001-09-14,28.5,34,23
2001-09-15,30,39,21
2001-09-16,30,39,21
2001-09-17,28.5,35,22
2001-09-18,28.5,34,23
2001-09-19,29.5,36,23
2001-09-20,28.5,34,23
2001-09-21,31.5,39,24
2001-09-22,28.5,33,24
2001-09-23,26.5,31,22
2001-09-24,26,32,20
2001-09-25,23.5,26,21
2001-09-26,21,27,15
2001-09-27,21.5,28,15
2001-09-28,22.5,28,17
2001-09-29,23,30,16
2001-09-30,22.5,30,15
2001-10-01,21,29,13
2001-10-02,22,29,15
2001-10-03,23.5,31,16
2001-10-04,26,32,20
2001-10-05,28.5,36,21
2001-10-06,21,26,16
2001-10-07,21,26,16
2001-10-08,25.5,32,19
2001-10-09,28,34,22
2001-10-10,28.5,34,23
2001-10-11,27.5,32,23
2001-10-12,29,35,23
2001-10-13,24.5,30,19
2001-10-14,22.5,32,13
2001-10-15,24,32,16
2001-10-16,25.5,34,17
2001-10-17,26,32,20
2001-10-18,22,28,16
2001-10-19,23,31,15
2001-10-20,22,31,13
2001-10-21,24,31,17
2001-10-22,24.5,33,16
2001-10-23,25,34,16
2001-10-24,27,37,17
2001-10-25,25,32,18
2001-10-26,26,30,22
2001-10-27,23,28,18
2001-10-28,21,29,13
2001-10-29,21.5,29,14
2001-10-30,20.5,29,12
2001-10-31,21,30,12
2001-11-01,21.5,31,12
2001-11-02,24.5,31,18
2001-11-03,24,29,19
2001-11-04,22,29,15
2001-11-05,21,28,14
2001-11-06,19,28,10
2001-11-07,19.5,29,10
2001-11-08,21.5,30,13
2001-11-09,17.5,21,14
2001-11-10,22,27,17
2001-11-11,21.5,27,16
2001-11-12,23.5,29,18
2001-11-13,22.5,27,18
2001-11-14,23.5,29,18
2001-11-15,26.5,32,21
2001-11-16,19.5,21,18
2001-11-17,19.5,21,18
2001-11-18,23,28,18
2001-11-19,19.5,21,18
2001-11-20,10.5,11,10
2001-11-21,14.5,20,9
2001-11-22,17,26,8
2001-11-23,20.5,33,8
2001-11-24,19,27,11
2001-11-25,19.5,27,12
2001-11-26,21.5,31,12
