Estación: ,C19114,EL CUERVITO. GRAL. BRAVO
Variable: ,Temperatura del Aire (°C)
Longitud: ,98° 48' 39.8'',Latitud:,25° 53' 12.3''

Fecha,Promedio,Máximo,Mínimo
2000-09-15,27.25,33,21.5
2000-09-16,28,34,22
2000-09-17,28.25,33.5,23
2000-09-18,27,34.5,19.5
2000-09-19,28,36,20
2000-09-20,29,37,21
2000-09-21,30.5,37.5,23.5
2000-09-22,31.5,37.5,25.5
2000-09-23,31.75,37.5,26
2000-09-24,20.5,22,19
2000-09-25,20,26,14
2000-09-26,21.75,29.5,14
2000-09-27,22.25,30,14.5
2000-09-28,19.25,24.5,14
2000-09-29,20.5,31,10
2000-09-30,23.25,32.5,14
2000-10-01,26,34,18
2000-10-02,27.75,36.5,19
2000-10-03,29.25,36,22.5
2000-10-04,28.25,35.5,21
2000-10-05,27.75,34.5,21
2000-10-06,26.5,33,20
2000-10-07,18.5,20,17
2000-10-08,8.5,9,8
2000-10-09,7,8,6
2000-10-10,6,7,5
2000-10-11,10.5,15,6
2000-10-12,16,21,11
2000-10-13,23,29,17
2000-10-14,24.5,30,19
2000-10-15,25.5,31,20
2000-10-16,26,31.5,20.5
2000-10-17,25.75,30.5,21
2000-10-18,25.25,30,20.5
2000-10-19,24,29,19
2000-10-20,23.5,28,19
2000-10-21,25,29,21
2000-10-22,25.5,30,21
2000-10-23,25.75,30.5,21
2000-10-24,26,31,21
2000-10-25,25,30,20
2000-10-26,25,30,20
2000-10-27,25.25,30,20.5
2000-10-28,25.5,30,21
2000-10-29,26,31,21
2000-10-30,25.75,31,20.5
2000-10-31,26.25,31.5,21
2000-11-01,25.5,29,22
2000-11-02,26.5,30,23
2000-11-03,26.75,30.5,23
2000-11-04,25.25,28.5,22
2000-11-05,25,29.5,20.5
2000-11-06,25,33,17
2000-11-07,13.5,15,12
2000-11-08,12.5,20,5
2000-11-09,13.5,21,6
2000-11-10,22,31,13
2000-11-11,24.75,31.5,18
2000-11-12,11.25,12.5,10
2000-11-13,10.75,11,10.5
2000-11-14,17,24,10
2000-11-15,18,25,11
2000-11-16,13.75,14.5,13
2000-11-17,8.75,9.5,8
2000-11-18,11,14,8
2000-11-19,12.25,17.5,7
2000-11-20,11.5,16.5,6.5
2000-11-21,16.25,24,8.5
2000-11-22,22.25,30.5,14
2000-11-23,18,21.5,14.5
2000-11-24,16.5,23,10
2000-11-25,16,23.5,8.5
2000-11-26,17.25,22.5,12
2000-11-27,22,28,16
2000-11-28,22.5,27,18
2000-11-29,19.5,21,18
2000-11-30,19.5,24,15
2000-12-01,11.25,11.5,11
2000-12-02,9.25,10.5,8
2000-12-03,6,7,5
2000-12-04,7.5,9,6
2000-12-05,11.5,15,8
2000-12-06,10.75,18,3.5
2000-12-07,12.5,22,3
2000-12-08,17.75,25.5,10
2000-12-09,19.25,26.5,12
2000-12-10,21.5,28,15
2000-12-11,4.5,5.5,3.5
2000-12-12,3.5,6,1
2000-12-13,6.5,9,4
2000-12-14,10.5,14.5,6.5
2000-12-15,14.5,19,10
2000-12-16,12.5,19.5,5.5
2000-12-17,14,19,9
2000-12-18,11,18.5,3.5
2000-12-19,14,23,5
2000-12-20,9.75,14,5.5
2000-12-21,7.25,8,6.5
2000-12-22,9.75,13.5,6
2000-12-23,12.75,17,8.5
2000-12-24,16,19,13
2000-12-25,20,23,17
2000-12-26,7.25,9,5.5
2000-12-27,10.25,15.5,5
2000-12-28,10.5,16,5
2000-12-29,9,15.5,2.5
2000-12-30,13,22.5,3.5
2000-12-31,8,9,7
2001-01-01,3,4,2
2001-01-02,4.5,6.5,2.5
2001-01-03,10.25,18,2.5
2001-01-04,14,24,4
2001-01-05,17.75,25.5,10
2001-01-06,18,23,13
2001-01-07,14.5,18,11
2001-01-08,12,14,10
2001-01-09,15.5,20,11
2001-01-10,16.5,24,9
2001-01-11,16.5,24,9
2001-01-12,20.75,28.5,13
2001-01-13,17,18,16
2001-01-14,15.5,16,15
2001-01-15,16.5,21,12
2001-01-16,11.5,12,11
2001-01-17,8,10,6
2001-01-18,9,13,5
2001-01-19,9,16,2
2001-01-20,10.25,17.5,3
2001-01-21,10.25,17.5,3
2001-01-22,11.5,20,3
2001-01-23,11.5,18,5
2001-01-24,16.75,22.5,11
2001-01-25,18.75,23.5,14
2001-01-26,19,24,14
2001-01-27,20.25,24.5,16
2001-01-28,23.25,29.5,17
2001-01-29,15.5,21,10
2001-01-30,16.5,21,12
2001-01-31,15,16,14
2001-02-01,10.5,11,10
2001-02-02,7.25,8,6.5
2001-02-03,11.75,17,6.5
2001-02-04,15,23,7
2001-02-05,17.25,22.5,12
2001-02-06,19.75,27,12.5
2001-02-07,21.5,29,14
2001-02-08,22.5,28,17
2001-02-09,20,21,19
2001-02-10,11.75,14,9.5
2001-02-11,11.5,15,8
2001-02-12,14,19,9
2001-02-13,19,28,10
2001-02-14,24.25,30,18.5
2001-02-15,25.25,31.5,19
2001-02-16,19,23,15
2001-02-17,12,16,8
2001-02-18,11.75,19.5,4
2001-02-19,16.5,27,6
2001-02-20,20.25,30.5,10
2001-02-21,22.5,29.5,15.5
2001-02-22,23.5,27,20
2001-02-23,24.25,29,19.5
2001-02-24,27.5,34,21
2001-02-25,22.75,27,18.5
2001-02-26,24.75,30,19.5
2001-02-27,25.5,31,20
2001-02-28,25.5,31,20
2001-03-01,8,9,7
2001-03-02,11,14,8
2001-03-03,17,23.5,10.5
2001-03-04,17.5,24,11
2001-03-05,18,25,11
2001-03-06,18.5,25,12
2001-03-07,18.5,25,12
2001-03-08,20,29,11
2001-03-09,19,23,15
2001-03-10,19.5,27,12
2001-03-11,20.75,28.5,13
2001-03-12,21.5,29,14
2001-03-13,23,31,15
2001-03-14,21.25,26,16.5
2001-03-15,23.25,32.5,14
2001-03-16,20.25,29,11.5
2001-03-17,18.5,25,12
2001-03-18,13.75,15,12.5
2001-03-19,13.5,17,10
2001-03-20,14,19,9
2001-03-21,15,23,7
2001-03-22,19,28.5,9.5
2001-03-23,22,31,13
2001-03-24,22.75,30,15.5
2001-03-25,21.75,27,16.5
2001-03-26,15,17,13
2001-03-27,17.75,22.5,13
2001-03-28,15.75,20,11.5
2001-03-29,20,28.5,11.5
2001-03-30,21.5,29,14
2001-03-31,24.75,30.5,19
2001-04-01,24,29,19
2001-04-02,25.5,31,20
2001-04-03,29.75,37.5,22
2001-04-04,28.5,36,21
2001-04-05,27.75,34,21.5
2001-04-06,27.25,33,21.5
2001-04-07,28.5,35,22
2001-04-08,29,36,22
2001-04-09,28.75,35.5,22
2001-04-10,29.75,36.5,23
2001-04-11,27,31.5,22.5
2001-04-12,29.75,35.5,24
2001-04-13,29.25,35,23.5
2001-04-14,29.75,35.5,24
2001-04-15,30,36,24
2001-04-16,27.75,34,21.5
2001-04-17,26.25,31,21.5
2001-04-18,11.75,13,10.5
2001-04-19,19.25,29,9.5
2001-04-20,26.5,33,20
2001-04-21,28,34,22
2001-04-22,26,30,22
2001-04-23,25.5,28.5,22.5
2001-04-24,18.5,20,17
2001-04-25,22,27,17
2001-04-26,21,26,16
2001-04-27,20.5,25,16
2001-04-28,19.5,23,16
2001-04-29,22.25,28,16.5
2001-04-30,23.75,31.5,16
2001-05-01,25.75,32,19.5
2001-05-02,29.5,38,21
2001-05-03,26.5,30.5,22.5
2001-05-04,25.25,28.5,22
2001-05-05,27.5,32.5,22.5
2001-05-06,27.75,31,24.5
2001-05-07,25.75,32,19.5
2001-05-08,25,31,19
2001-05-09,24.75,31.5,18
2001-05-10,25.5,33.5,17.5
2001-05-11,25.5,32.5,18.5
2001-05-12,26.5,33,20
2001-05-13,26.25,33.5,19
2001-05-14,25.75,33,18.5
2001-05-15,27.5,35,20
2001-05-16,29.5,38,21
2001-05-17,29.25,36.5,22
2001-05-18,30.75,39,22.5
2001-05-19,30.25,37.5,23
2001-05-20,32.25,40.5,24
2001-05-21,32,39,25
2001-05-22,22.25,25.5,19
2001-05-23,23,28,18
2001-05-24,27.5,36,19
2001-05-25,29,35,23
2001-05-26,30,36.5,23.5
2001-05-27,30.25,37,23.5
2001-05-28,31,38.5,23.5
2001-05-29,31,39,23
2001-05-30,30,36.5,23.5
2001-05-31,30.75,37,24.5
2001-06-01,30.75,37.5,24
2001-06-02,31.25,38.5,24
2001-06-03,31.25,38,24.5
2001-06-04,30.5,37,24
2001-06-05,28.25,36.5,20
2001-06-06,30.75,39,22.5
2001-06-07,32,39,25
2001-06-08,28,35,21
2001-06-09,29,35,23
2001-06-10,32,39,25
2001-06-11,32.75,40,25.5
2001-06-12,33,40,26
2001-06-13,32.5,38.5,26.5
2001-06-14,34,41,27
2001-06-15,29.25,32.5,26
2001-06-16,26.25,31.5,21
2001-06-17,25.75,29,22.5
2001-06-18,28,34,22
2001-06-19,29.5,35.5,23.5
2001-06-20,29.5,35.5,23.5
2001-06-21,29.5,35.5,23.5
2001-06-22,30.25,36.5,24
2001-06-23,30.5,37.5,23.5
2001-06-24,30.75,38,23.5
2001-06-25,30.5,36.5,24.5
2001-06-26,30.25,36,24.5
2001-06-27,28.75,35,22.5
2001-06-28,28.25,35.5,21
2001-06-29,30,37,23
2001-06-30,30,37,23
2001-07-01,30.5,36,25
2001-07-02,26.75,30.5,23
2001-07-03,25.5,29.5,21.5
2001-07-04,28.25,34,22.5
2001-07-05,29.5,35.5,23.5
2001-07-06,30.75,37.5,24
2001-07-07,30.25,37,23.5
2001-07-08,31,38,24
2001-07-09,30.5,38,23
2001-07-10,31.25,38.5,24
2001-07-11,31.5,39,24
2001-07-12,31.75,38.5,25
2001-07-13,31.75,38.5,25
2001-07-14,32.25,39.5,25
2001-07-15,31.75,39,24.5
2001-07-16,31.75,38.5,25
2001-07-17,31.75,38,25.5
2001-07-18,32,39,25
2001-07-19,32.5,39.5,25.5
2001-07-20,32.5,40,25
2001-07-21,32,40,24
2001-07-22,31.25,39.5,23
2001-07-23,32,39,25
2001-07-24,31.25,38.5,24
2001-07-25,31.5,38,25
2001-07-26,31.5,38,25
2001-07-27,32.25,38.5,26
2001-07-28,32,39,25
2001-07-29,32,39,25
2001-07-30,32.5,39,26
2001-07-31,31.75,38.5,25
2001-08-01,31.5,38,25
2001-08-02,30.75,36.5,25
2001-08-03,28,33,23
2001-08-04,28.75,35,22.5
2001-08-05,29.5,37,22
2001-08-06,30,37,23
2001-08-07,30.25,36.5,24
2001-08-08,30.5,36,25
2001-08-09,31.5,38,25
2001-08-10,31.5,38,25
2001-08-11,30.5,36,25
2001-08-12,31.5,38,25
2001-08-13,32,39,25
2001-08-14,32.5,39,26
2001-08-15,32.5,40,25
2001-08-16,32.5,39,26
2001-08-17,32,38.5,25.5
2001-08-18,32.5,39.5,25.5
2001-08-19,32.5,40,25
2001-08-20,30.769,35.538,26
2001-08-21,31.5,38,25
2001-08-22,26.75,28.5,25
2001-08-23,30.5,38,23
2001-08-24,31.5,37.5,25.5
2001-08-25,31.75,38,25.5
2001-08-26,29.5,34,25
2001-08-27,24,26,22
2001-08-28,25.5,29,22
2001-08-29,27.25,32.5,22
2001-08-30,28.25,33.5,23
2001-08-31,27.5,32.5,22.5
2001-09-01,29,35,23
2001-09-02,31.25,37,25.5
2001-09-03,30.5,35.5,25.5
2001-09-04,30,36.5,23.5
2001-09-05,30.25,36.5,24
2001-09-06,30.75,37,24.5
2001-09-07,31,37,25
2001-09-08,31,37,25
2001-09-09,23.75,26,21.5
2001-09-10,25.75,30,21.5
2001-09-11,26.5,31,22
2001-09-12,26.75,31,22.5
2001-09-13,27.5,33,22
2001-09-14,26,32,20
2001-09-15,26.75,32.5,21
2001-09-16,27.75,33,22.5
2001-09-17,29.5,35,24
2001-09-18,29,34,24
2001-09-19,26,32,20
2001-09-20,29.25,35.5,23
2001-09-21,27.5,30,25
2001-09-22,24.5,27,22
2001-09-23,24.75,29,20.5
2001-09-24,21,25,17
2001-09-25,20.75,25.5,16
2001-09-26,21,26,16
2001-09-27,23,28,18
2001-09-28,22.25,28,16.5
2001-09-29,22,28,16
2001-09-30,21,28,14
2001-10-01,22.5,28,17
2001-10-02,25,31,19
2001-10-03,25.5,29.5,21.5
2001-10-04,28.25,35,21.5
2001-10-05,16.25,24.5,8
2001-10-06,19,28,10
2001-10-07,25.5,31,20
2001-10-08,28,33,23
2001-10-09,28.75,35,22.5
2001-10-10,27.5,33.5,21.5
2001-10-11,28.25,34,22.5
2001-10-12,24.25,28,20.5
2001-10-13,23.75,31.5,16
2001-10-14,24.5,32,17
2001-10-15,19,20,18
2001-10-16,17,25,9
2001-10-17,20.5,29,12
2001-10-18,23.25,31.5,15
2001-10-19,24,30.5,17.5
2001-10-20,25.25,31.5,19
2001-10-21,26.25,33.5,19
2001-10-22,27.25,35,19.5
2001-10-23,28.25,36,20.5
2001-10-24,27.5,32,23
2001-10-25,26.25,30,22.5
2001-10-26,21.75,27,16.5
2001-10-27,22.5,28,17
2001-10-28,20.75,27.5,14
2001-10-29,20.5,27.5,13.5
2001-10-30,23,29.5,16.5
2001-10-31,25.25,32,18.5
2001-11-01,25,31,19
2001-11-02,24.5,28,21
2001-11-03,22.5,27,18
2001-11-04,21,27,15
2001-11-05,20,27.5,12.5
2001-11-06,21.5,28,15
2001-11-07,23.5,30,17
2001-11-08,23,28,18
2001-11-09,22.75,27.5,18
2001-11-10,22,27,17
2001-11-11,23,28,18
2001-11-12,22.75,27.5,18
2001-11-13,24,29,19
2001-11-14,25.5,30.5,20.5
2001-11-15,23.25,27.5,19
2001-11-16,19.5,23,16
2001-11-17,22,26,18
2001-11-18,22.25,26,18.5
2001-11-19,10.5,11,10
2001-11-20,11.5,14,9
2001-11-21,18.25,25.5,11
2001-11-22,21.75,31,12.5
2001-11-23,20.5,24.5,16.5
2001-11-24,16.75,20.5,13
2001-11-25,22.75,29.5,16
2001-11-26,21.25,27.5,15
2001-11-27,8.5,9,8
2001-11-28,7.5,13,2
2001-11-29,14.75,25.5,4
2001-11-30,13,16,10
2001-12-01,21.25,28.5,14
2001-12-02,20.75,26,15.5
2001-12-03,22,28,16
2001-12-04,23,28,18
2001-12-05,22.25,27,17.5
2001-12-06,24,29,19
2001-12-07,20.75,23,18.5
2001-12-08,10.5,12.5,8.5
2001-12-09,11,15.5,6.5
2001-12-10,11.75,16,7.5
2001-12-11,16.75,21,12.5
2001-12-12,17.25,19,15.5
2001-12-13,14.5,19,10
2001-12-14,19.25,26.5,12
2001-12-15,20,24.5,15.5
2001-12-16,16.5,20,13
2001-12-17,16.25,24,8.5
2001-12-18,14.5,19,10
2001-12-19,19,21,17
2001-12-20,16,25,7
2001-12-21,19.75,26.5,13
2001-12-22,17.25,22,12.5
2001-12-23,11.75,16,7.5
2001-12-24,8.5,12,5
2001-12-25,11,18,4
2001-12-26,14.25,23.5,5
2001-12-27,15,22,8
2001-12-28,16.75,24,9.5
2001-12-29,10,16,4
2001-12-30,7.25,9.5,5
2001-12-31,5.75,7.5,4
2002-01-01,6.25,8,4.5
2002-01-02,6.25,12.5,0
2002-01-03,8.75,17.5,0
2002-01-04,13.5,21,6
2002-01-05,14,21.5,6.5
2002-01-06,13,20,6
2002-01-07,16,24,8
2002-01-08,17.75,27.5,8
2002-01-09,19.5,28,11
2002-01-10,14,15,13
2002-01-11,13.75,16.5,11
2002-01-12,15.5,20,11
2002-01-13,15.25,22.5,8
2002-01-14,16,24,8
2002-01-15,19,28,10
2002-01-16,21.75,29,14.5
2002-01-17,22.25,30,14.5
2002-01-18,18.5,23.5,13.5
2002-01-19,16.5,26,7
2002-01-20,14,17,11
2002-01-21,20.5,25,16
2002-01-22,23.75,30,17.5
2002-01-23,25.25,32.5,18
2002-01-24,23.5,28.5,18.5
2002-01-25,10,12,8
2002-01-26,13,21,5
2002-01-27,17.25,27.5,7
2002-01-28,21,31,11
2002-01-29,24.25,31,17.5
2002-01-30,25.75,32,19.5
2002-01-31,24,29.5,18.5
2002-02-01,11.5,13,10
2002-02-02,10,16,4
2002-02-03,15.75,23.5,8
2002-02-04,14,17,11
2002-02-05,13,16,10
2002-02-06,11,13.5,8.5
2002-02-07,14.5,22,7
2002-02-08,15.5,23.5,7.5
2002-02-09,19.5,30,9
2002-02-10,12.25,13.5,11
2002-02-11,10,12,8
2002-02-12,11,15,7
2002-02-13,11.5,16,7
2002-02-14,14.75,21.5,8
2002-02-15,17,23,11
2002-02-16,20.5,29,12
2002-02-17,17.75,24,11.5
2002-02-18,23,30,16
2002-02-19,22.5,28,17
2002-02-20,19.5,27,12
2002-02-21,22,32,12
2002-02-22,18.5,25,12
2002-02-23,17.25,25.5,9
2002-02-24,21.25,31,11.5
2002-02-25,21.25,29.5,13
2002-02-26,10.5,11,10
2002-02-27,9.5,14,5
2002-02-28,10.5,15,6
2002-03-01,19,28,10
2002-03-02,15.5,17.5,13.5
2002-03-03,7.75,10.5,5
2002-03-04,9.25,15,3.5
2002-03-05,10.75,17,4.5
2002-03-06,16.75,24,9.5
2002-03-07,21.25,27.5,15
2002-03-08,25.25,33.5,17
2002-03-09,22.5,27,18
2002-03-10,13,17,9
2002-03-11,16.75,23.5,10
2002-03-12,20.25,29,11.5
2002-03-13,22.75,32,13.5
2002-03-14,27.5,37,18
2002-03-15,27.25,36,18.5
2002-03-16,27,35,19
2002-03-17,26.5,33,20
2002-03-18,27.5,33,22
2002-03-19,27.5,35,20
2002-03-20,22,26,18
2002-03-21,18.25,25,11.5
2002-03-22,14.75,20,9.5
2002-03-23,18.75,26.5,11
2002-03-24,23.5,33,14
2002-03-25,26.5,34,19
2002-03-26,15,16.5,13.5
2002-03-27,19.5,25,14
2002-03-28,25,32,18
2002-03-29,26.25,32,20.5
2002-03-30,28,35,21
2002-03-31,22.5,29,16
2002-04-01,22.5,30,15
2002-04-02,25.25,33.5,17
2002-04-03,21,24,18
2002-04-04,16.75,18.5,15
2002-04-05,15.5,16.5,14.5
2002-04-06,21,27,15
2002-04-07,26,37,15
2002-04-08,27.5,35,20
2002-04-09,25,31.5,18.5
2002-04-10,22.25,25,19.5
2002-04-11,25.5,32,19
2002-04-12,27,35,19
2002-04-13,27.25,35,19.5
2002-04-14,27,34,20
2002-04-15,28,36,20
2002-04-16,28.5,37,20
2002-04-17,27,34,20
2002-04-18,28.75,35,22.5
2002-04-19,28.5,34,23
2002-04-20,28.75,35,22.5
2002-04-21,29.5,36.5,22.5
2002-04-22,29.5,36,23
2002-04-23,28.5,36,21
2002-04-24,29.5,37.5,21.5
2002-04-25,28.5,35,22
2002-04-26,29.25,35.5,23
2002-04-27,30.75,39,22.5
2002-04-28,30.75,38.5,23
2002-04-29,32,40,24
2002-04-30,31.5,42,21
2002-05-01,32.5,42,23
2002-05-02,33,42,24
2002-05-03,32.5,40,25
2002-05-04,31.25,38,24.5
2002-05-05,31,37.5,24.5
2002-05-06,31.25,37.5,25
2002-05-07,30.75,37.5,24
2002-05-08,31.75,39.5,24
2002-05-09,30.5,37,24
2002-05-10,30,36,24
2002-05-11,30.25,36,24.5
2002-05-12,31.25,38,24.5
2002-05-13,28,32,24
2002-05-14,24,30,18
2002-05-15,26,34,18
2002-05-16,28.75,37,20.5
2002-05-17,31.25,38,24.5
2002-05-18,23.75,28.5,19
2002-05-19,22.25,28.5,16
2002-05-20,23,29,17
2002-05-21,24,31,17
2002-05-22,25.75,32.5,19
2002-05-23,27,33,21
2002-05-24,28.75,35,22.5
2002-05-25,29.5,36,23
2002-05-26,28.75,34.5,23
2002-05-27,29.5,36,23
2002-05-28,29.5,36,23
2002-05-29,30,36.5,23.5
2002-05-30,29,37.5,20.5
2002-05-31,28.75,34.5,23
2002-06-01,26.75,33,20.5
2002-06-02,28.25,35,21.5
2002-06-03,30,36,24
2002-06-04,29.75,35,24.5
2002-06-05,29.75,35,24.5
2002-06-06,30,36,24
2002-06-07,29,35,23
2002-06-08,30,37,23
2002-06-09,30,35,25
2002-06-10,29.75,35,24.5
2002-06-11,30.25,35.5,25
2002-06-12,31,37.5,24.5
2002-06-13,30,36,24
2002-06-14,30.25,38,22.5
2002-06-15,31.75,40,23.5
2002-06-16,30.75,38.5,23
2002-06-17,31,38,24
2002-06-18,31.5,38,25
2002-06-19,31.25,37,25.5
2002-06-20,30,36,24
2002-06-21,28.5,35,22
2002-06-22,29,36,22
2002-06-23,30.5,39,22
2002-06-24,32.25,41,23.5
2002-06-25,31.75,39,24.5
2002-06-26,32,39,25
2002-06-27,27.75,30,25.5
2002-06-28,25.75,30,21.5
2002-06-29,25.5,30,21
2002-06-30,29.25,34,24.5
2002-07-01,30,35,25
2002-07-02,30.75,36.5,25
2002-07-03,26.75,32,21.5
2002-07-04,27.75,33,22.5
2002-07-05,30.25,35.5,25
2002-07-06,29.25,35.5,23
2002-07-07,29.5,35,24
2002-07-08,24.75,26,23.5
2002-07-09,25.5,28,23
2002-07-10,28,33,23
2002-07-11,28.75,34.5,23
2002-07-12,30,36,24
2002-07-13,30.25,35,25.5
2002-07-14,30,34,26
2002-07-15,25.25,28,22.5
2002-07-16,28.25,33.5,23
2002-07-17,29.75,35,24.5
2002-07-18,29.5,35,24
2002-07-19,29.25,35,23.5
2002-07-20,29.75,35.5,24
2002-07-21,29.75,34.5,25
2002-07-22,29.75,35.5,24
2002-07-23,29.75,35.5,24
2002-07-24,30.75,37.5,24
2002-07-25,30.75,37.5,24
2002-07-26,31.25,38,24.5
2002-07-27,31.75,38,25.5
2002-07-28,32,38,26
2002-07-29,31.5,38,25
2002-07-30,31.25,37.5,25
2002-07-31,30.75,37.5,24
2002-08-01,29.5,35,24
2002-08-02,29.5,36,23
2002-08-03,28.75,36,21.5
2002-08-04,30.5,37,24
2002-08-05,30.5,37,24
2002-08-06,30.25,36.5,24
2002-08-07,30.5,36.5,24.5
2002-08-08,30,35,25
2002-08-09,30.25,36.5,24
2002-08-10,30.5,37,24
2002-08-11,31.25,38,24.5
2002-08-12,32.25,38.5,26
2002-08-13,31.75,37.5,26
2002-08-14,31.25,37.5,25
2002-08-15,31.5,37,26
2002-08-16,31.5,37,26
2002-08-17,31.5,38,25
2002-08-18,31.25,38,24.5
2002-08-19,32.25,38.5,26
2002-08-20,31.5,38,25
2002-08-21,31.5,38,25
2002-08-22,31.75,38.5,25
2002-08-23,31.75,38.5,25
2002-08-24,32.25,39.5,25
2002-08-25,31.5,39,24
2002-08-26,32,39.5,24.5
2002-08-27,31.5,39,24
2002-08-28,30.25,36.5,24
2002-08-29,28.25,35,21.5
2002-08-30,28.75,35,22.5
2002-08-31,28.5,34,23
2002-09-01,28.5,34.5,22.5
2002-09-02,28.25,34,22.5
2002-09-03,28.75,35,22.5
2002-09-04,28.5,33,24
2002-09-05,28.25,33.5,23
2002-09-06,29.75,36.5,23
2002-09-07,29.5,34,25
2002-09-08,28,33,23
2002-09-09,26.25,28,24.5
2002-09-10,24.75,26,23.5
2002-09-11,23.75,24.5,23
2002-09-12,27.75,33,22.5
2002-09-13,27.5,33,22
2002-09-14,28.25,33,23.5
2002-09-15,27,30,24
2002-09-16,24.75,27.5,22
2002-09-17,26.75,31.5,22
2002-09-18,27.75,32,23.5
2002-09-19,29.5,35,24
2002-09-20,24.5,28,21
2002-09-21,25.75,30.5,21
2002-09-22,24.5,31,18
2002-09-23,20,22,18
2002-09-24,23.25,28,18.5
2002-09-25,23.5,29,18
2002-09-26,24.5,31,18
2002-09-27,25.5,33,18
2002-09-28,26.5,32,21
2002-09-29,25.25,30,20.5
2002-09-30,27,33,21
2002-10-01,27.5,34,21
2002-10-02,28.25,33.5,23
2002-10-03,27.75,33.5,22
2002-10-04,28.25,34.5,22
2002-10-05,28.5,34,23
2002-10-06,28.5,34,23
2002-10-07,28.25,34,22.5
2002-10-08,27.75,33,22.5
2002-10-09,28,33.5,22.5
2002-10-10,28.25,34,22.5
2002-10-11,27.75,33.5,22
2002-10-12,26.75,32,21.5
2002-10-13,24.25,27,21.5
2002-10-14,16.75,18.5,15
2002-10-15,18.25,21.5,15
2002-10-16,18.75,24.5,13
2002-10-17,18.75,24.5,13
2002-10-18,24.5,30,19
2002-10-19,26,30,22
2002-10-20,24.5,29,20
2002-10-21,25.25,29.5,21
2002-10-22,26,31,21
2002-10-23,25.25,27.5,23
2002-10-24,26.25,30.5,22
2002-10-25,23.75,26,21.5
2002-10-26,18.75,19,18.5
2002-10-27,19,20,18
2002-10-28,22.75,27.5,18
2002-10-29,23.5,25,22
2002-10-30,22,26,18
2002-10-31,16.75,17,16.5
2002-11-01,17,17.5,16.5
2002-11-02,17,18,16
2002-11-03,16.5,17,16
2002-11-04,14.75,15,14.5
2002-11-05,17,21,13
2002-11-06,16,20,12
2002-11-07,16,22,10
2002-11-08,18.25,25,11.5
2002-11-09,22.5,30,15
2002-11-10,23.5,29,18
2002-11-11,22.5,26,19
2002-11-12,18.25,23,13.5
2002-11-13,17.75,25.5,10
2002-11-14,17.5,21,14
2002-11-15,14.75,18,11.5
2002-11-16,15.25,22,8.5
2002-11-17,19.25,25.5,13
2002-11-18,16.5,22,11
2002-11-19,16.5,22,11
2002-11-20,16,23,9
2002-11-21,17.75,24,11.5
2002-11-22,17.5,23.5,11.5
2002-11-23,18.25,25.5,11
2002-11-24,19.75,26,13.5
2002-11-25,17.5,23,12
2002-11-26,11.5,12,11
2002-11-27,8,9,7
2002-11-28,6.75,8,5.5
2002-11-29,11,15,7
2002-11-30,15,20,10
2002-12-01,14,16,12
2002-12-02,18,25,11
2002-12-03,19,26,12
2002-12-04,16.75,17.5,16
2002-12-05,8,10,6
2002-12-06,7,12.5,1.5
2002-12-07,10,17,3
2002-12-08,15,21,9
2002-12-09,12.5,15,10
2002-12-10,10.5,15,6
2002-12-11,11,15.5,6.5
2002-12-12,16.5,23,10
2002-12-13,15.25,22,8.5
2002-12-14,15.25,22,8.5
2002-12-15,18,25,11
2002-12-16,19,26.5,11.5
2002-12-17,20.5,27.5,13.5
2002-12-18,21,29,13
2002-12-19,15.75,20.5,11
2002-12-20,14,20,8
2002-12-21,17.75,26.5,9
2002-12-22,17.5,25,10
2002-12-23,19,27,11
2002-12-24,12,15,9
2002-12-25,8.5,12,5
2002-12-26,8.75,10.5,7
2002-12-27,13.5,16.5,10.5
2002-12-28,15.25,19.5,11
2002-12-29,19,27,11
2002-12-30,22.5,29,16
2002-12-31,17,22,12
2003-01-01,16.5,24.5,8.5
2003-01-02,12.75,16,9.5
2003-01-03,13.5,20.5,6.5
2003-01-04,14,22.5,5.5
2003-01-05,15.75,24.5,7
2003-01-06,18,23,13
2003-01-07,17.75,21,14.5
2003-01-08,17.5,27,8
2003-01-09,14.5,15,14
2003-01-10,9.75,10,9.5
2003-01-11,8.75,9,8.5
2003-01-12,9.5,11,8
2003-01-13,11,14,8
2003-01-14,13.25,19.5,7
2003-01-15,11.5,14,9
2003-01-16,5.75,10,1.5
2003-01-17,7.5,14,1
2003-01-18,12,23,1
2003-01-19,18.75,27.5,10
2003-01-20,20.5,30,11
2003-01-21,12,13,11
2003-01-22,7.5,10,5
2003-01-23,5.25,6,4.5
2003-01-24,7.5,10,5
2003-01-25,8,9,7
2003-01-26,9.5,11,8
2003-01-27,13,18,8
2003-01-28,17,23,11
2003-01-29,15.5,20,11
2003-01-30,16,21,11
2003-01-31,19.5,24.5,14.5
2003-02-01,21.5,27.5,15.5
2003-02-02,24,31,17
2003-02-03,14.5,15,14
2003-02-04,15.25,18,12.5
2003-02-05,18.5,23,14
2003-02-06,7,7.5,6.5
2003-02-07,5.25,6,4.5
2003-02-08,8,11,5
2003-02-09,14.25,21.5,7
2003-02-10,15.5,23,8
2003-02-11,18.25,25,11.5
2003-02-12,22.25,26,18.5
2003-02-13,23,28,18
2003-02-14,21.25,24.5,18
2003-02-15,13.75,17.5,10
2003-02-16,11.75,18,5.5
2003-02-17,18.25,27.5,9
2003-02-18,19,24,14
