Estación: ,C19072,CAMARON. ANAHUAC
Variable: ,Temperatura del Aire (°C)
Longitud: ,100° 05' 00'',Latitud:,27° 17' 00

Fecha,Promedio,Máximo,Mínimo
1941-12-03,12.1,19,5.2
1941-12-04,14.9,22.6,7.2
1941-12-05,16,24,8
1941-12-06,15,19,11
1941-12-07,13.75,21,6.5
1941-12-08,12.75,15.5,10
1941-12-09,11.75,16,7.5
1941-12-10,12.8,17.6,8
1941-12-11,16.1,21,11.2
1941-12-12,16.1,20.2,12
1941-12-13,15,21.2,8.8
1941-12-14,12.25,14.5,10
1941-12-15,17.05,22.6,11.5
1941-12-16,15.3,22,8.6
1941-12-17,13,21.5,4.5
1941-12-18,13.75,24,3.5
1941-12-19,14.8,22.6,7
1941-12-20,11.5,16,7
1941-12-21,14.1,20.4,7.8
1941-12-22,16.5,24,9
1941-12-23,15.6,24.2,7
1941-12-24,14.2,20.6,7.8
1941-12-25,13.3,24,2.6
1941-12-26,10.1,16,4.2
1941-12-27,13.55,21.5,5.6
1941-12-28,11,14.2,7.8
1941-12-29,13.6,18.2,9
1941-12-30,16.9,24.6,9.2
1941-12-31,17.1,24.6,9.6
1942-01-01,16.75,25,8.5
1942-01-02,17.3,25.8,8.8
1942-01-03,16.35,23.5,9.2
1942-01-04,14.9,25,4.8
1942-01-05,12.25,19.5,5
1942-01-06,16.85,23.2,10.5
1942-01-07,18,25,11
1942-01-08,11.6,16,7.2
1942-01-09,15.8,24.6,7
1942-01-10,9.85,12.2,7.5
1942-01-11,8.25,16.5,0
1942-01-12,9,18,0
1942-01-13,9,15.2,2.8
1942-01-14,10.5,19.5,1.5
1942-01-15,9.5,14.5,4.5
1942-01-16,12.6,17,8.2
1942-01-17,15.8,23.8,7.8
1942-01-18,18,28.2,7.8
1942-01-19,13.25,18.5,8
1942-01-20,11.9,16,7.8
1942-01-21,9.35,11.5,7.2
1942-01-22,12.6,18,7.2
1942-01-23,12.3,21.6,3
1942-01-24,15.15,24.5,5.8
1942-01-25,15,23.2,6.8
1942-01-26,15.65,25.5,5.8
1942-01-27,16.25,25,7.5
1942-01-28,14.85,22.5,7.2
1942-01-29,17,23.5,10.5
1942-01-30,14,19.5,8.5
1942-01-31,13.5,21.5,5.5
1942-02-01,18.6,25,12.2
1942-02-02,17.75,27,8.5
1942-02-03,17,24.5,9.5
1942-02-04,17.5,23.5,11.5
1942-02-05,22,28.5,15.5
1942-02-06,19,25,13
1942-02-07,16.85,20.2,13.5
1942-02-08,15.1,21,9.2
1942-02-09,16.2,24.2,8.2
1942-02-10,18.7,23.4,14
1942-02-11,16,20,12
1942-02-12,15.65,22.5,8.8
1942-02-13,14.15,18.5,9.8
1942-02-14,16.5,23.5,9.5
1942-02-15,18.65,24.5,12.8
1942-02-16,17.8,20,15.6
1942-02-17,17.3,21.6,13
1942-02-18,11.75,13,10.5
1942-02-19,12.25,15.5,9
1942-02-20,16.15,23.5,8.8
1942-02-21,13.85,18.2,9.5
1942-02-22,20,30,10
1942-02-23,21.05,28.6,13.5
1942-02-24,17.15,22.5,11.8
1942-02-25,18.85,27.5,10.2
1942-02-26,22.25,29.5,15
1942-02-27,16.35,22.2,10.5
1942-02-28,16.25,29,3.5
1942-03-01,18.25,26.5,10
1942-03-02,12.85,23.2,2.5
1942-03-03,12.65,23.8,1.5
1942-03-04,17.5,26.2,8.8
1942-03-05,13,19.8,6.2
1942-03-06,12.3,23,1.6
1942-03-07,15,25,5
1942-03-08,10.1,17,3.2
1942-03-09,9,20,-2
1942-03-10,14,28,0
1942-03-11,18.15,30.8,5.5
1942-03-12,19.25,30.5,8
1942-03-13,20.4,31.8,9
1942-03-14,22.15,33.8,10.5
1942-03-15,23.2,34.2,12.2
1942-03-16,21.5,33.5,9.5
1942-03-17,22.7,32.2,13.2
1942-03-18,17.6,25,10.2
1942-03-19,19.5,31,8
1942-03-20,22.9,32,13.8
1942-03-21,20.15,22.5,17.8
1942-03-22,12.3,16.8,7.8
1942-03-23,17.5,26.2,8.8
1942-03-24,20.6,30.2,11
1942-03-25,22.1,32.2,12
1942-03-26,23.35,34.2,12.5
1942-03-27,20.4,26.8,14
1942-03-28,14.5,19,10
1942-03-29,17.5,27,8
1942-03-30,20.5,29,12
1942-03-31,18,21.8,14.2
1942-04-01,17.75,19,16.5
1942-04-02,16.6,25,8.2
1942-04-03,21.75,30.5,13
1942-04-04,21.5,30.8,12.2
1942-04-05,23.1,32,14.2
1942-04-06,24.5,34,15
1942-04-07,22.5,32,13
1942-04-08,20.5,26,15
1942-04-09,17.75,27.5,8
1942-04-10,17.6,26,9.2
1942-04-11,19.85,27.2,12.5
1942-04-12,20.8,32.8,8.8
1942-04-13,21.35,31.2,11.5
1942-04-14,18.75,29,8.5
1942-04-15,20,32.5,7.5
1942-04-16,22,32.5,11.5
1942-04-17,22.1,27.2,17
1942-04-18,23.75,32.5,15
1942-04-19,22.6,33,12.2
1942-04-20,23.75,33.5,14
1942-04-21,25.6,34,17.2
1942-04-22,21.5,27.5,15.5
1942-04-23,23.15,29.5,16.8
1942-04-24,20.3,30.8,9.8
1942-04-25,21.9,30.8,13
1942-04-26,23.25,34,12.5
1942-04-27,25.4,33.8,17
1942-04-28,23.6,31,16.2
1942-04-29,23.35,29.5,17.2
1942-04-30,25.35,32.5,18.2
1942-05-01,26.5,35,18
1942-05-02,26.5,35,18
1942-05-03,27.5,36,19
1942-05-04,25.5,32,19
1942-05-05,22.9,31.8,14
1942-05-06,25.25,33.5,17
1942-05-07,22.75,28,17.5
1942-05-08,21.4,29,13.8
1942-05-09,20.1,27.2,13
1942-05-10,23.4,30.8,16
1942-05-11,25.35,33.5,17.2
1942-05-12,25.5,34,17
1942-05-13,25.15,34.5,15.8
1942-05-14,25.9,36,15.8
1942-05-15,24.5,31,18
1942-05-16,25.75,36,15.5
1942-05-17,26.15,36.5,15.8
1942-05-18,26.4,36,16.8
1942-05-19,23.5,32,15
1942-05-20,20.25,28,12.5
1942-05-21,22.3,28.8,15.8
1942-05-22,22.75,30.5,15
1942-05-23,22.25,30.5,14
1942-05-24,22.9,31,14.8
1942-05-25,24,33.5,14.5
1942-05-26,23.5,34,13
1942-05-27,24.75,35,14.5
1942-05-28,22.5,33,12
1942-05-29,24.15,30.5,17.8
1942-05-30,21.75,28.5,15
1942-05-31,24,31,17
1942-06-01,23.75,31.5,16
1942-06-02,23.7,29.2,18.2
1942-06-03,22.5,29,16
1942-06-04,22.5,30,15
1942-06-05,22.5,28,17
1942-06-06,22.5,31,14
1942-06-07,25.25,33,17.5
1942-06-08,25.75,33.5,18
1942-06-09,24.4,34,14.8
1942-06-10,26.85,36.2,17.5
1942-06-11,27,36,18
1942-06-12,27.9,37,18.8
1942-06-13,26.25,35.5,17
1942-06-14,25.75,33,18.5
1942-06-15,27,35,19
1942-06-16,25.5,32.8,18.2
1942-06-17,26.5,37.5,15.5
1942-06-18,24.75,31.5,18
1942-06-19,25.5,34,17
1942-06-20,25.25,31.5,19
1942-06-21,25,31.5,18.5
1942-06-22,24,29,19
1942-06-23,20.4,22,18.8
1942-06-24,21.25,25.5,17
1942-06-25,21,24.5,17.5
1942-06-26,20.5,23.5,17.5
1942-06-27,20.9,26.8,15
1942-06-28,21.25,28.5,14
1942-06-29,21.85,28.5,15.2
1942-06-30,22.9,28.8,17
1942-07-01,22,28,16
1942-07-02,22.25,29,15.5
1942-07-03,22.5,28.8,16.2
1942-07-04,23.15,28.8,17.5
1942-07-05,20.9,24,17.8
1942-07-06,22.15,26.8,17.5
1942-07-07,21.6,26.2,17
1942-07-08,22.5,28.5,16.5
1942-07-09,23.5,30,17
1942-07-10,23.1,31,15.2
1942-07-11,23.6,30,17.2
1942-07-12,19.75,24,15.5
1942-07-13,20.5,25,16
1942-07-14,22.25,29,15.5
1942-07-15,23.4,30,16.8
1942-07-16,24.25,31.5,17
1942-07-17,22.9,29.8,16
1942-07-18,23.5,30,17
1942-07-19,22.15,27.5,16.8
1942-07-20,19.75,25,14.5
1942-07-21,22.25,30,14.5
1942-07-22,24,31.5,16.5
1942-07-23,24.5,32,17
1942-07-24,23.4,30.8,16
1942-07-25,24.5,32,17
1942-07-26,24,30,18
1942-07-27,20.8,25.6,16
1942-07-28,21.35,27.5,15.2
1942-07-29,23.75,30.5,17
1942-07-30,22.6,29.2,16
1942-07-31,22,28,16
1942-08-01,21.5,28,15
1942-08-02,21.25,28.5,14
1942-08-03,21.1,30,12.2
1942-08-04,20.75,27.5,14
1942-08-05,17.85,20.5,15.2
1942-08-06,19.5,22,17
1942-08-07,21.9,27,16.8
1942-08-08,21.25,27.5,15
1942-08-09,21.75,28.5,15
1942-08-10,21.5,27,16
1942-08-11,22,29,15
1942-08-12,22.75,28.5,17
1942-08-13,22,27,17
1942-08-14,23,28.5,17.5
1942-08-15,22,27,17
1942-08-16,21.8,26.8,16.8
1942-08-17,21.75,28,15.5
1942-08-18,21.4,27,15.8
1942-08-19,23,28.5,17.5
1942-08-20,24.5,31.2,17.8
1942-08-21,23.5,30,17
1942-08-22,23.5,29,18
1942-08-23,22.25,28.5,16
1942-08-24,23.75,30,17.5
1942-08-25,22.9,29,16.8
1942-08-26,23.75,30,17.5
1942-08-27,23.9,32,15.8
1942-08-28,23.75,31,16.5
1942-08-29,23.5,30,17
1942-08-30,24,30,18
1942-08-31,23.75,28.5,19
1942-09-01,21,28.5,13.5
1942-09-02,23.15,29.5,16.8
